,SO,dumb,SB,CS
110700,10,1.0,0,0
110701,5,1.0,0,0
110702,6,1.0,0,0
110703,6,1.0,1,0
110704,6,1.0,1,0
110705,6,1.0,0,1
110706,8,1.0,0,0
110707,4,1.0,0,1
110708,6,1.0,0,0
110709,5,1.0,1,1
110710,9,1.0,1,1
110711,5,1.0,0,0
110712,6,1.0,0,0
110713,8,1.0,4,0
110714,6,1.0,2,0
110715,10,1.0,0,0
110716,7,1.0,0,0
110717,4,1.0,0,0
110718,9,1.0,0,0
110719,4,1.0,1,0
110720,6,1.0,1,1
110721,9,1.0,2,0
110722,8,1.0,1,0
110723,9,1.0,0,0
110724,8,1.0,0,1
110725,2,1.0,0,0
110726,9,1.0,0,0
110727,9,1.0,2,0
110728,7,1.0,2,0
110729,4,1.0,0,0
110730,7,1.0,1,0
110731,11,1.0,0,0
110732,6,1.0,0,0
110733,5,1.0,0,0
110734,15,1.0,0,0
110735,12,1.0,3,0
110736,8,1.0,0,0
110737,6,1.0,0,0
110738,6,1.0,0,0
110739,3,1.0,0,0
110740,6,1.0,1,0
110741,8,1.0,0,0
110742,9,1.0,1,1
110743,5,1.0,1,1
110744,9,1.0,0,0
110745,2,1.0,1,0
110746,9,1.0,3,0
110747,11,1.0,0,0
110748,6,1.0,0,0
110749,8,1.0,0,0
110750,13,1.0,0,0
110751,10,1.0,1,1
110752,9,1.0,2,0
110753,5,1.0,2,0
110754,10,1.0,1,0
110755,4,1.0,0,0
110756,9,1.0,0,0
110757,7,1.0,1,2
110758,10,1.0,0,1
110759,3,1.0,0,0
110760,8,1.0,1,0
110761,3,1.0,1,1
110762,7,1.0,2,0
110763,14,1.0,3,0
110764,5,1.0,0,0
110765,7,1.0,2,0
110766,9,1.0,0,0
110767,9,1.0,0,0
110768,6,1.0,0,0
110769,7,1.0,0,0
110770,7,1.0,0,0
110771,7,1.0,0,0
110772,7,1.0,0,0
110773,3,1.0,1,0
110774,8,1.0,0,0
110775,9,1.0,0,0
110776,6,1.0,1,0
110777,9,1.0,0,0
110778,6,1.0,0,0
110779,8,1.0,0,0
110780,11,1.0,1,0
110781,7,1.0,0,0
110782,3,1.0,1,1
110783,6,1.0,1,1
110784,5,1.0,0,0
110785,4,1.0,0,0
110786,9,1.0,1,0
110787,10,1.0,1,0
110788,6,1.0,0,0
110789,4,1.0,1,0
110790,6,1.0,0,0
110791,6,1.0,2,1
110792,11,1.0,0,0
110793,7,1.0,1,0
110794,6,1.0,0,0
110795,8,1.0,1,0
110796,6,1.0,2,0
110797,8,1.0,1,1
110798,11,1.0,2,1
110799,8,1.0,2,1
110800,5,1.0,0,1
110801,9,1.0,1,0
110802,6,1.0,1,0
110803,4,1.0,0,0
110804,7,1.0,2,0
110805,6,1.0,0,0
110806,5,1.0,0,0
110807,5,1.0,1,0
110808,9,1.0,0,0
110809,7,1.0,0,0
110810,4,1.0,0,0
110811,8,1.0,0,1
110812,12,1.0,0,0
110813,9,1.0,0,0
110814,5,1.0,0,0
110815,4,1.0,0,0
110816,7,1.0,1,1
110817,8,1.0,0,0
110818,2,1.0,0,0
110819,9,1.0,0,0
110820,10,1.0,0,0
110821,9,1.0,1,0
110822,7,1.0,0,0
110823,4,1.0,1,1
110824,8,1.0,1,0
110825,4,1.0,0,0
110826,0,1.0,1,0
110827,7,1.0,0,0
110828,4,1.0,0,0
110829,7,1.0,1,0
110830,5,1.0,0,1
110831,6,1.0,1,1
110832,12,1.0,1,1
110833,9,1.0,0,1
110834,6,1.0,0,1
110835,12,1.0,0,0
110836,8,1.0,0,0
110837,10,1.0,1,0
110838,7,1.0,1,0
110839,5,1.0,0,0
110840,3,1.0,0,0
110841,7,1.0,0,0
110842,9,1.0,0,0
110843,9,1.0,2,0
110844,5,1.0,0,0
110845,10,1.0,0,0
110846,9,1.0,0,1
110847,6,1.0,0,0
110848,6,1.0,0,0
110849,10,1.0,1,0
110850,8,1.0,0,2
110851,7,1.0,0,0
110852,5,1.0,0,1
110853,10,1.0,1,0
110854,3,1.0,0,0
110855,4,1.0,0,1
110856,8,1.0,0,0
110857,4,1.0,0,0
110858,11,1.0,0,0
110859,10,1.0,1,0
110860,11,1.0,3,0
110861,6,1.0,0,0
110862,8,1.0,0,0
110863,7,1.0,1,0
110864,10,1.0,0,0
110865,9,1.0,0,0
110866,12,1.0,0,1
110867,7,1.0,0,0
110868,7,1.0,0,0
110869,8,1.0,0,0
110870,4,1.0,0,1
110871,3,1.0,0,0
110872,9,1.0,1,0
110873,4,1.0,0,0
110874,6,1.0,2,0
110875,13,1.0,0,1
110876,6,1.0,0,0
110877,9,1.0,1,0
110878,5,1.0,0,0
110879,4,1.0,0,1
110880,7,1.0,0,0
110881,1,1.0,0,0
110882,9,1.0,1,0
110883,8,1.0,2,0
110884,6,1.0,1,2
110885,7,1.0,1,0
110886,12,1.0,1,0
110887,9,1.0,0,0
110888,5,1.0,0,0
110889,4,1.0,0,0
110890,8,1.0,0,0
110891,8,1.0,0,0
110892,10,1.0,1,0
110893,10,1.0,0,1
110894,10,1.0,1,0
110895,8,1.0,0,0
110896,7,1.0,1,0
110897,6,1.0,0,1
110898,6,1.0,0,0
110899,4,1.0,0,0
110900,13,1.0,0,0
110901,6,1.0,0,0
110902,6,1.0,4,0
110903,3,1.0,0,0
110904,2,1.0,0,0
110905,4,1.0,0,0
110906,1,1.0,1,0
110907,7,1.0,1,0
110908,7,1.0,0,0
110909,7,1.0,0,0
110910,5,1.0,1,0
110911,2,1.0,1,0
110912,7,1.0,0,2
110913,13,1.0,0,0
110914,6,1.0,0,0
110915,8,1.0,1,0
110916,8,1.0,0,0
110917,10,1.0,0,0
110918,9,1.0,1,1
110919,12,1.0,1,0
110920,6,1.0,0,0
110921,4,1.0,0,1
110922,5,1.0,0,1
110923,13,1.0,1,0
110924,10,1.0,0,0
110925,6,1.0,0,0
110926,8,1.0,0,0
110927,6,1.0,0,0
110928,5,1.0,0,0
110929,7,1.0,0,0
110930,8,1.0,1,0
110931,6,1.0,0,0
110932,5,1.0,1,0
110933,4,1.0,0,1
110934,10,1.0,0,0
110935,9,1.0,0,0
110936,5,1.0,2,1
110937,4,1.0,1,0
110938,4,1.0,0,0
110939,7,1.0,2,0
110940,4,1.0,0,0
110941,4,1.0,1,0
110942,7,1.0,0,0
110943,3,1.0,2,0
110944,8,1.0,0,0
110945,10,1.0,0,0
110946,1,1.0,0,0
110947,10,1.0,0,0
110948,5,1.0,1,0
110949,7,1.0,0,0
110950,9,1.0,0,0
110951,10,1.0,0,0
110952,4,1.0,0,0
110953,4,1.0,0,0
110954,7,1.0,1,1
110955,6,1.0,0,0
110956,6,1.0,1,0
110957,1,1.0,0,0
110958,3,1.0,1,0
110959,9,1.0,0,0
110960,7,1.0,0,0
110961,3,1.0,0,0
110962,8,1.0,0,2
110963,11,1.0,0,0
110964,10,1.0,0,0
110965,7,1.0,1,0
110966,13,1.0,1,0
110967,7,1.0,0,0
110968,4,1.0,0,0
110969,11,1.0,0,0
110970,11,1.0,1,0
110971,8,1.0,0,0
110972,3,1.0,0,0
110973,5,1.0,0,0
110974,8,1.0,0,1
110975,4,1.0,1,0
110976,2,1.0,1,0
110977,11,1.0,0,0
110978,3,1.0,0,0
110979,10,1.0,1,0
110980,6,1.0,2,0
110981,8,1.0,1,0
110982,5,1.0,0,0
110983,1,1.0,1,0
110984,7,1.0,1,0
110985,8,1.0,1,1
110986,12,1.0,0,0
110987,2,1.0,1,0
110988,9,1.0,0,0
110989,12,1.0,0,0
110990,5,1.0,0,0
110991,8,1.0,0,0
110992,14,1.0,1,0
110993,5,1.0,0,0
110994,7,1.0,0,1
110995,6,1.0,0,0
110996,8,1.0,1,0
110997,7,1.0,0,0
110998,7,1.0,2,1
110999,6,1.0,2,0
111000,5,1.0,0,0
111001,11,1.0,1,0
111002,3,1.0,0,0
111003,1,1.0,1,0
111004,9,1.0,1,0
111005,6,1.0,0,2
111006,7,1.0,1,0
111007,4,1.0,0,0
111008,6,1.0,0,0
111009,2,1.0,0,0
111010,7,1.0,1,0
111011,6,1.0,2,0
111012,11,1.0,1,0
111013,4,1.0,0,0
111014,5,1.0,1,0
111015,9,1.0,0,0
111016,9,1.0,2,0
111017,10,1.0,1,0
111018,11,1.0,2,0
111019,10,1.0,1,1
111020,4,1.0,0,0
111021,3,1.0,0,0
111022,6,1.0,0,0
111023,5,1.0,0,0
111024,10,1.0,0,0
111025,8,1.0,0,0
111026,6,1.0,1,2
111027,6,1.0,0,0
111028,12,1.0,1,0
111029,7,1.0,1,0
111030,6,1.0,0,1
111031,3,1.0,0,0
111032,6,1.0,0,0
111033,7,1.0,1,0
111034,5,1.0,1,0
111035,6,1.0,2,1
111036,10,1.0,2,0
111037,9,1.0,0,1
111038,8,1.0,0,0
111039,6,1.0,1,0
111040,7,1.0,3,1
111041,2,1.0,0,0
111042,10,1.0,2,0
111043,6,1.0,0,1
111044,13,1.0,3,0
111045,9,1.0,0,0
111046,7,1.0,1,0
111047,5,1.0,3,0
111048,6,1.0,2,0
111049,6,1.0,2,0
111050,3,1.0,1,2
111051,4,1.0,2,0
111052,8,1.0,0,0
111053,6,1.0,0,0
111054,6,1.0,0,0
111055,5,1.0,0,0
111056,8,1.0,0,0
111057,9,1.0,0,1
111058,5,1.0,0,0
111059,6,1.0,0,2
111060,1,1.0,1,0
111061,4,1.0,0,0
111062,10,1.0,0,1
111063,3,1.0,1,1
111064,7,1.0,1,0
111065,9,1.0,0,2
111066,3,1.0,0,0
111067,8,1.0,0,1
111068,6,1.0,0,0
111069,7,1.0,0,0
111070,8,1.0,0,0
111071,11,1.0,0,0
111072,8,1.0,1,0
111073,6,1.0,1,0
111074,10,1.0,0,0
111075,4,1.0,0,0
111076,5,1.0,0,0
111077,9,1.0,0,0
111078,8,1.0,0,1
111079,6,1.0,2,0
111080,4,1.0,0,0
111081,7,1.0,0,1
111082,7,1.0,0,0
111083,5,1.0,0,0
111084,7,1.0,0,0
111085,10,1.0,0,0
111086,7,1.0,1,0
111087,5,1.0,3,0
111088,4,1.0,0,0
111089,1,1.0,0,0
111090,4,1.0,0,0
111091,3,1.0,0,1
111092,9,1.0,0,0
111093,9,1.0,1,0
111094,6,1.0,0,0
111095,10,1.0,0,0
111096,9,1.0,0,0
111097,6,1.0,0,0
111098,2,1.0,1,1
111099,9,1.0,0,0
111100,7,1.0,4,0
111101,8,1.0,1,0
111102,8,1.0,0,0
111103,7,1.0,0,0
111104,10,1.0,0,0
111105,13,1.0,0,0
111106,14,1.0,0,0
111107,7,1.0,1,0
111108,14,1.0,1,2
111109,11,1.0,3,0
111110,9,1.0,1,0
111111,9,1.0,2,1
111112,9,1.0,0,0
111113,4,1.0,0,0
111114,6,1.0,1,1
111115,8,1.0,0,1
111116,6,1.0,0,0
111117,3,1.0,1,0
111118,5,1.0,0,0
111119,3,1.0,0,0
111120,14,1.0,0,0
111121,6,1.0,0,0
111122,3,1.0,0,0
111123,10,1.0,2,0
111124,9,1.0,0,0
111125,3,1.0,1,0
111126,2,1.0,0,0
111127,5,1.0,0,0
111128,8,1.0,0,0
111129,5,1.0,0,1
111130,13,1.0,0,0
111131,5,1.0,1,0
111132,9,1.0,0,0
111133,10,1.0,0,0
111134,6,1.0,0,0
111135,7,1.0,1,0
111136,10,1.0,0,0
111137,4,1.0,0,0
111138,6,1.0,3,0
111139,8,1.0,0,0
111140,7,1.0,2,0
111141,12,1.0,0,0
111142,7,1.0,1,1
111143,3,1.0,0,0
111144,8,1.0,0,0
111145,2,1.0,0,1
111146,2,1.0,1,0
111147,6,1.0,0,0
111148,7,1.0,0,2
111149,8,1.0,0,0
111150,5,1.0,1,0
111151,3,1.0,0,0
111152,6,1.0,2,0
111153,7,1.0,1,0
111154,6,1.0,0,0
111155,6,1.0,0,0
111156,12,1.0,0,1
111157,3,1.0,1,1
111158,8,1.0,3,0
111159,16,1.0,6,0
111160,7,1.0,1,0
111161,10,1.0,2,1
111162,8,1.0,0,0
111163,5,1.0,0,0
111164,3,1.0,0,0
111165,6,1.0,1,0
111166,6,1.0,1,0
111167,5,1.0,0,0
111168,4,1.0,0,0
111169,6,1.0,0,0
111170,5,1.0,0,0
111171,5,1.0,0,1
111172,5,1.0,0,0
111173,5,1.0,0,0
111174,5,1.0,1,0
111175,5,1.0,0,0
111176,5,1.0,0,0
111177,2,1.0,1,0
111178,6,1.0,1,1
111179,6,1.0,0,0
111180,6,1.0,0,0
111181,4,1.0,0,2
111182,5,1.0,1,0
111183,11,1.0,0,0
111184,6,1.0,0,0
111185,8,1.0,0,0
111186,8,1.0,0,0
111187,5,1.0,0,1
111188,6,1.0,2,0
111189,6,1.0,2,0
111190,7,1.0,0,1
111191,7,1.0,0,0
111192,9,1.0,0,0
111193,11,1.0,2,0
111194,10,1.0,0,0
111195,4,1.0,0,0
111196,7,1.0,1,0
111197,9,1.0,0,1
111198,2,1.0,0,1
111199,4,1.0,1,0
111200,7,1.0,4,0
111201,10,1.0,1,0
111202,4,1.0,0,0
111203,3,1.0,1,0
111204,11,1.0,0,0
111205,9,1.0,1,0
111206,9,1.0,0,0
111207,7,1.0,0,0
111208,7,1.0,0,0
111209,7,1.0,0,0
111210,4,1.0,0,1
111211,4,1.0,0,0
111212,7,1.0,0,0
111213,11,1.0,0,0
111214,9,1.0,0,0
111215,7,1.0,1,0
111216,9,1.0,0,0
111217,7,1.0,0,1
111218,10,1.0,0,0
111219,9,1.0,0,0
111220,6,1.0,0,0
111221,6,1.0,1,0
111222,4,1.0,0,0
111223,4,1.0,2,1
111224,6,1.0,1,1
111225,10,1.0,1,1
111226,4,1.0,3,0
111227,6,1.0,0,0
111228,6,1.0,0,1
111229,3,1.0,1,0
111230,5,1.0,3,0
111231,8,1.0,0,0
111232,9,1.0,0,0
111233,6,1.0,2,0
111234,8,1.0,0,0
111235,8,1.0,1,1
111236,7,1.0,2,0
111237,6,1.0,0,0
111238,3,1.0,0,0
111239,6,1.0,0,1
111240,7,1.0,1,0
111241,2,1.0,0,0
111242,9,1.0,3,0
111243,7,1.0,0,0
111244,5,1.0,0,0
111245,5,1.0,2,0
111246,9,1.0,1,0
111247,8,1.0,0,0
111248,8,1.0,1,0
111249,9,1.0,2,0
111250,1,1.0,1,1
111251,9,1.0,1,1
111252,4,1.0,0,0
111253,3,1.0,2,0
111254,6,1.0,0,0
111255,8,1.0,1,0
111256,6,1.0,0,0
111257,13,1.0,0,0
111258,10,1.0,2,0
111259,4,1.0,1,0
111260,9,1.0,1,0
111261,11,1.0,0,0
111262,7,1.0,1,0
111263,13,1.0,1,0
111264,7,1.0,0,0
111265,3,1.0,0,2
111266,11,1.0,1,1
111267,9,1.0,0,0
111268,10,1.0,2,0
111269,3,1.0,0,0
111270,7,1.0,0,0
111271,3,1.0,0,0
111272,6,1.0,1,0
111273,6,1.0,0,0
111274,4,1.0,0,0
111275,6,1.0,3,0
111276,11,1.0,0,0
111277,3,1.0,2,0
111278,5,1.0,0,0
111279,5,1.0,0,0
111280,5,1.0,0,1
111281,12,1.0,0,0
111282,6,1.0,0,0
111283,7,1.0,0,0
111284,4,1.0,0,0
111285,8,1.0,3,0
111286,5,1.0,0,1
111287,7,1.0,1,0
111288,9,1.0,0,0
111289,7,1.0,0,0
111290,6,1.0,2,0
111291,9,1.0,0,1
111292,6,1.0,2,0
111293,9,1.0,0,0
111294,7,1.0,0,0
111295,6,1.0,2,1
111296,6,1.0,1,0
111297,7,1.0,0,0
111298,8,1.0,0,0
111299,4,1.0,1,0
111300,3,1.0,0,1
111301,11,1.0,1,0
111302,13,1.0,1,1
111303,8,1.0,0,1
111304,8,1.0,0,1
111305,11,1.0,0,0
111306,10,1.0,2,0
111307,10,1.0,0,0
111308,4,1.0,0,0
111309,9,1.0,5,0
111310,9,1.0,0,0
111311,3,1.0,0,1
111312,9,1.0,0,0
111313,7,1.0,0,0
111314,9,1.0,0,0
111315,3,1.0,0,0
111316,7,1.0,1,0
111317,7,1.0,1,0
111318,3,1.0,0,0
111319,7,1.0,1,0
111320,11,1.0,2,0
111321,5,1.0,0,0
111322,11,1.0,1,1
111323,3,1.0,0,0
111324,9,1.0,0,0
111325,9,1.0,3,0
111326,11,1.0,2,0
111327,3,1.0,0,1
111328,9,1.0,0,0
111329,3,1.0,3,0
111330,4,1.0,0,1
111331,15,1.0,1,0
111332,6,1.0,1,1
111333,6,1.0,2,1
111334,6,1.0,0,0
111335,7,1.0,1,0
111336,4,1.0,0,0
111337,5,1.0,1,0
111338,6,1.0,1,0
111339,9,1.0,1,0
111340,5,1.0,0,0
111341,6,1.0,0,1
111342,6,1.0,0,0
111343,11,1.0,0,0
111344,9,1.0,1,0
111345,7,1.0,0,0
111346,6,1.0,1,1
111347,8,1.0,1,1
111348,8,1.0,0,1
111349,11,1.0,1,2
111350,7,1.0,3,0
111351,10,1.0,2,0
111352,7,1.0,0,0
111353,4,1.0,1,0
111354,7,1.0,0,1
111355,9,1.0,0,0
111356,6,1.0,1,1
111357,8,1.0,0,0
111358,6,1.0,1,0
111359,6,1.0,2,0
111360,5,1.0,0,0
111361,6,1.0,0,0
111362,7,1.0,4,0
111363,4,1.0,2,1
111364,10,1.0,0,0
111365,9,1.0,0,0
111366,8,1.0,1,0
111367,11,1.0,0,0
111368,9,1.0,0,0
111369,3,1.0,0,0
111370,7,1.0,2,0
111371,5,1.0,0,0
111372,4,1.0,0,0
111373,9,1.0,0,0
111374,9,1.0,1,0
111375,8,1.0,0,0
111376,15,1.0,3,0
111377,5,1.0,0,0
111378,3,1.0,0,0
111379,5,1.0,0,0
111380,4,1.0,1,0
111381,11,1.0,1,0
111382,5,1.0,0,0
111383,4,1.0,1,0
111384,5,1.0,3,1
111385,7,1.0,0,0
111386,7,1.0,1,0
111387,9,1.0,2,0
111388,9,1.0,1,0
111389,10,1.0,0,0
111390,8,1.0,0,1
111391,6,1.0,0,1
111392,5,1.0,0,0
111393,5,1.0,0,0
111394,8,1.0,3,1
111395,3,1.0,2,0
111396,5,1.0,0,0
111397,3,1.0,1,0
111398,9,1.0,1,1
111399,8,1.0,0,0
111400,8,1.0,0,1
111401,4,1.0,0,1
111402,6,1.0,0,0
111403,6,1.0,0,0
111404,7,1.0,0,0
111405,7,1.0,3,0
111406,7,1.0,0,1
111407,11,1.0,1,0
111408,5,1.0,0,0
111409,8,1.0,1,1
111410,8,1.0,1,0
111411,2,1.0,0,0
111412,10,1.0,1,0
111413,5,1.0,0,0
111414,3,1.0,0,0
111415,5,1.0,0,0
111416,7,1.0,0,0
111417,5,1.0,0,0
111418,10,1.0,0,0
111419,6,1.0,0,0
111420,8,1.0,1,0
111421,9,1.0,0,0
111422,6,1.0,1,0
111423,5,1.0,1,0
111424,11,1.0,0,1
111425,2,1.0,0,0
111426,6,1.0,1,0
111427,10,1.0,0,0
111428,4,1.0,1,1
111429,4,1.0,0,0
111430,9,1.0,0,0
111431,5,1.0,0,0
111432,3,1.0,1,0
111433,6,1.0,0,0
111434,9,1.0,0,0
111435,5,1.0,0,0
111436,3,1.0,0,0
111437,2,1.0,0,0
111438,12,1.0,0,0
111439,5,1.0,2,0
111440,8,1.0,0,0
111441,9,1.0,0,0
111442,5,1.0,0,0
111443,12,1.0,0,0
111444,10,1.0,1,0
111445,6,1.0,0,0
111446,8,1.0,0,1
111447,7,1.0,0,0
111448,6,1.0,0,0
111449,4,1.0,0,0
111450,6,1.0,0,0
111451,6,1.0,0,0
111452,13,1.0,0,0
111453,9,1.0,0,1
111454,7,1.0,2,0
111455,7,1.0,0,1
111456,4,1.0,4,0
111457,5,1.0,0,0
111458,8,1.0,0,0
111459,3,1.0,0,0
111460,5,1.0,2,0
111461,3,1.0,0,0
111462,10,1.0,1,0
111463,14,1.0,1,0
111464,11,1.0,0,1
111465,3,1.0,0,0
111466,6,1.0,0,2
111467,9,1.0,0,0
111468,3,1.0,2,0
111469,4,1.0,0,0
111470,8,1.0,0,0
111471,7,1.0,1,0
111472,13,1.0,2,1
111473,6,1.0,0,0
111474,11,1.0,1,0
111475,9,1.0,1,1
111476,7,1.0,2,0
111477,6,1.0,1,0
111478,5,1.0,4,0
111479,11,1.0,1,0
111480,11,1.0,1,1
111481,12,1.0,1,0
111482,7,1.0,0,0
111483,5,1.0,0,0
111484,5,1.0,0,0
111485,4,1.0,0,0
111486,7,1.0,0,0
111487,9,1.0,0,0
111488,13,1.0,2,0
111489,5,1.0,0,1
111490,7,1.0,0,0
111491,6,1.0,0,0
111492,9,1.0,5,0
111493,6,1.0,0,0
111494,10,1.0,0,0
111495,7,1.0,1,0
111496,7,1.0,0,0
111497,6,1.0,2,0
111498,7,1.0,0,1
111499,9,1.0,0,0
111500,5,1.0,1,0
111501,9,1.0,1,0
111502,9,1.0,0,1
111503,8,1.0,1,0
111504,10,1.0,0,0
111505,10,1.0,1,0
111506,4,1.0,0,0
111507,11,1.0,2,0
111508,4,1.0,0,0
111509,6,1.0,3,0
111510,3,1.0,0,0
111511,6,1.0,0,0
111512,10,1.0,0,0
111513,2,1.0,1,0
111514,6,1.0,1,0
111515,3,1.0,3,1
111516,9,1.0,1,0
111517,7,1.0,0,0
111518,12,1.0,0,0
111519,7,1.0,1,2
111520,4,1.0,0,0
111521,7,1.0,1,0
111522,7,1.0,0,0
111523,3,1.0,2,1
111524,4,1.0,0,0
111525,7,1.0,1,1
111526,6,1.0,0,0
111527,9,1.0,2,1
111528,7,1.0,0,1
111529,6,1.0,0,1
111530,10,1.0,0,1
111531,4,1.0,4,0
111532,8,1.0,0,0
111533,7,1.0,0,0
111534,11,1.0,0,0
111535,5,1.0,0,0
111536,8,1.0,0,0
111537,7,1.0,0,0
111538,7,1.0,0,1
111539,3,1.0,1,0
111540,7,1.0,3,0
111541,7,1.0,1,0
111542,6,1.0,0,0
111543,6,1.0,1,0
111544,8,1.0,0,0
111545,9,1.0,1,0
111546,3,1.0,1,0
111547,6,1.0,0,0
111548,8,1.0,1,0
111549,7,1.0,0,0
111550,4,1.0,0,0
111551,7,1.0,0,0
111552,7,1.0,4,0
111553,8,1.0,0,0
111554,8,1.0,0,0
111555,4,1.0,0,0
111556,2,1.0,0,0
111557,8,1.0,1,1
111558,12,1.0,0,0
111559,3,1.0,0,0
111560,1,1.0,0,0
111561,5,1.0,2,1
111562,9,1.0,0,0
111563,9,1.0,1,0
111564,4,1.0,1,0
111565,5,1.0,0,0
111566,4,1.0,1,0
111567,6,1.0,0,0
111568,8,1.0,0,0
111569,7,1.0,0,0
111570,13,1.0,1,1
111571,10,1.0,1,1
111572,9,1.0,1,0
111573,3,1.0,0,1
111574,14,1.0,0,1
111575,11,1.0,0,0
111576,8,1.0,0,0
111577,10,1.0,2,0
111578,12,1.0,0,0
111579,10,1.0,0,0
111580,4,1.0,0,0
111581,5,1.0,1,1
111582,8,1.0,0,2
111583,6,1.0,1,0
111584,13,1.0,2,0
111585,8,1.0,1,0
111586,4,1.0,0,0
111587,7,1.0,0,0
111588,8,1.0,0,1
111589,7,1.0,0,0
111590,2,1.0,0,0
111591,6,1.0,0,0
111592,7,1.0,0,0
111593,5,1.0,0,0
111594,6,1.0,0,0
111595,4,1.0,1,1
111596,4,1.0,0,0
111597,4,1.0,0,0
111598,4,1.0,0,0
111599,9,1.0,1,0
111600,9,1.0,0,0
111601,9,1.0,1,1
111602,6,1.0,0,0
111603,10,1.0,1,0
111604,4,1.0,0,1
111605,7,1.0,2,0
111606,6,1.0,0,0
111607,6,1.0,1,0
111608,6,1.0,1,0
111609,13,1.0,2,0
111610,3,1.0,0,0
111611,7,1.0,0,0
111612,3,1.0,0,1
111613,9,1.0,1,0
111614,6,1.0,1,0
111615,3,1.0,0,0
111616,4,1.0,0,0
111617,6,1.0,0,0
111618,3,1.0,0,0
111619,9,1.0,0,0
111620,4,1.0,0,0
111621,5,1.0,0,0
111622,8,1.0,0,0
111623,13,1.0,0,1
111624,6,1.0,0,1
111625,13,1.0,1,1
111626,9,1.0,0,0
111627,7,1.0,0,0
111628,5,1.0,0,0
111629,8,1.0,1,0
111630,8,1.0,0,0
111631,8,1.0,1,0
111632,5,1.0,1,0
111633,9,1.0,0,0
111634,8,1.0,1,1
111635,7,1.0,0,0
111636,10,1.0,0,0
111637,12,1.0,1,0
111638,4,1.0,1,0
111639,4,1.0,1,2
111640,5,1.0,0,0
111641,6,1.0,0,0
111642,5,1.0,2,1
111643,5,1.0,0,0
111644,7,1.0,0,0
111645,7,1.0,2,0
111646,3,1.0,0,0
111647,3,1.0,0,0
111648,6,1.0,0,0
111649,6,1.0,0,0
111650,6,1.0,2,0
111651,4,1.0,0,1
111652,10,1.0,1,0
111653,6,1.0,0,0
111654,7,1.0,0,0
111655,8,1.0,2,0
111656,6,1.0,1,0
111657,4,1.0,2,0
111658,13,1.0,0,0
111659,8,1.0,0,0
111660,5,1.0,0,1
111661,5,1.0,1,0
111662,10,1.0,2,0
111663,6,1.0,0,0
111664,6,1.0,0,0
111665,10,1.0,0,0
111666,10,1.0,0,0
111667,9,1.0,2,0
111668,6,1.0,0,0
111669,4,1.0,0,0
111670,4,1.0,0,0
111671,4,1.0,0,1
111672,3,1.0,1,0
111673,4,1.0,0,0
111674,7,1.0,1,0
111675,7,1.0,0,2
111676,4,1.0,3,0
111677,3,1.0,1,1
111678,5,1.0,0,0
111679,5,1.0,0,0
111680,6,1.0,0,0
111681,5,1.0,1,0
111682,9,1.0,0,0
111683,2,1.0,0,3
111684,8,1.0,0,0
111685,4,1.0,0,0
111686,10,1.0,2,0
111687,5,1.0,0,0
111688,7,1.0,0,0
111689,5,1.0,0,0
111690,12,1.0,1,0
111691,5,1.0,0,0
111692,4,1.0,0,0
111693,2,1.0,0,1
111694,7,1.0,0,0
111695,6,1.0,0,0
111696,8,1.0,0,0
111697,10,1.0,0,1
111698,3,1.0,1,0
111699,4,1.0,0,1
111700,7,1.0,0,0
111701,4,1.0,1,1
111702,7,1.0,0,0
111703,6,1.0,1,0
111704,9,1.0,0,0
111705,7,1.0,0,0
111706,6,1.0,0,1
111707,6,1.0,1,1
111708,6,1.0,0,1
111709,11,1.0,0,0
111710,9,1.0,1,0
111711,6,1.0,0,1
111712,12,1.0,1,0
111713,8,1.0,0,0
111714,11,1.0,0,0
111715,10,1.0,0,0
111716,13,1.0,0,0
111717,6,1.0,0,0
111718,5,1.0,0,0
111719,6,1.0,0,0
111720,12,1.0,0,0
111721,4,1.0,0,0
111722,6,1.0,0,0
111723,13,1.0,0,0
111724,5,1.0,1,0
111725,5,1.0,0,0
111726,9,1.0,0,0
111727,5,1.0,1,1
111728,6,1.0,1,0
111729,11,1.0,0,0
111730,5,1.0,0,1
111731,6,1.0,1,0
111732,8,1.0,0,1
111733,6,1.0,2,0
111734,8,1.0,0,0
111735,7,1.0,1,1
111736,6,1.0,0,1
111737,8,1.0,0,0
111738,8,1.0,0,0
111739,4,1.0,0,1
111740,6,1.0,0,0
111741,3,1.0,0,0
111742,2,1.0,1,1
111743,9,1.0,0,0
111744,5,1.0,3,0
111745,3,1.0,0,0
111746,5,1.0,2,0
111747,8,1.0,0,0
111748,4,1.0,0,0
111749,8,1.0,1,0
111750,6,1.0,0,0
111751,10,1.0,0,1
111752,7,1.0,0,0
111753,7,1.0,0,0
111754,6,1.0,0,0
111755,11,1.0,0,1
111756,8,1.0,1,0
111757,9,1.0,0,1
111758,8,1.0,1,0
111759,10,1.0,0,0
111760,7,1.0,2,1
111761,2,1.0,0,0
111762,7,1.0,0,0
111763,6,1.0,0,0
111764,7,1.0,0,0
111765,11,1.0,0,0
111766,5,1.0,0,0
111767,9,1.0,2,0
111768,11,1.0,0,1
111769,8,1.0,0,0
111770,8,1.0,0,0
111771,3,1.0,0,0
111772,7,1.0,0,0
111773,6,1.0,1,0
111774,2,1.0,0,0
